Study ID,Study Name,Study Description,Study Contact,Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,0.0
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5301,yRL7-278,None,F,,,,2,Metabolomics,5331,yRL7-278,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.0
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5302,yRL7-253,None,F,,,,2,Metabolomics,5332,yRL7-253,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,34.55994
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5302,yRL7-253,None,F,,,,2,Metabolomics,5332,yRL7-253,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5302,yRL7-253,None,F,,,,2,Metabolomics,5332,yRL7-253,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,2.72088
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5302,yRL7-253,None,F,,,,2,Metabolomics,5332,yRL7-253,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.59756
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5302,yRL7-253,None,F,,,,2,Metabolomics,5332,yRL7-253,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,1.41759
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5302,yRL7-253,None,F,,,,2,Metabolomics,5332,yRL7-253,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.04341
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5303,yRL7-A3,None,F,,,,2,Metabolomics,5333,yRL7-A3,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,31.43729
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5303,yRL7-A3,None,F,,,,2,Metabolomics,5333,yRL7-A3,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5303,yRL7-A3,None,F,,,,2,Metabolomics,5333,yRL7-A3,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,2.58534
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5303,yRL7-A3,None,F,,,,2,Metabolomics,5333,yRL7-A3,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.49319
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5303,yRL7-A3,None,F,,,,2,Metabolomics,5333,yRL7-A3,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.59518
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5303,yRL7-A3,None,F,,,,2,Metabolomics,5333,yRL7-A3,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.0
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5304,yRL7-252,None,F,,,,2,Metabolomics,5334,yRL7-252,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,33.12421
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5304,yRL7-252,None,F,,,,2,Metabolomics,5334,yRL7-252,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5304,yRL7-252,None,F,,,,2,Metabolomics,5334,yRL7-252,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.76767
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5304,yRL7-252,None,F,,,,2,Metabolomics,5334,yRL7-252,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,4.19685
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5304,yRL7-252,None,F,,,,2,Metabolomics,5334,yRL7-252,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.2455
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5304,yRL7-252,None,F,,,,2,Metabolomics,5334,yRL7-252,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.21386
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5305,yRL7-257,None,F,,,,2,Metabolomics,5335,yRL7-257,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,33.24221
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5305,yRL7-257,None,F,,,,2,Metabolomics,5335,yRL7-257,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5305,yRL7-257,None,F,,,,2,Metabolomics,5335,yRL7-257,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,2.42905
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5305,yRL7-257,None,F,,,,2,Metabolomics,5335,yRL7-257,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.68305
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5305,yRL7-257,None,F,,,,2,Metabolomics,5335,yRL7-257,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.77394
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5305,yRL7-257,None,F,,,,2,Metabolomics,5335,yRL7-257,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.04171
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5306,yRL7-269,None,F,,,,2,Metabolomics,5336,yRL7-269,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,34.06846
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5306,yRL7-269,None,F,,,,2,Metabolomics,5336,yRL7-269,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5306,yRL7-269,None,F,,,,2,Metabolomics,5336,yRL7-269,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,1.80729
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5306,yRL7-269,None,F,,,,2,Metabolomics,5336,yRL7-269,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.1878
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5306,yRL7-269,None,F,,,,2,Metabolomics,5336,yRL7-269,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.29496
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5306,yRL7-269,None,F,,,,2,Metabolomics,5336,yRL7-269,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.70382
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5307,yRL7-255,None,F,,,,2,Metabolomics,5337,yRL7-255,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,32.55351
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5307,yRL7-255,None,F,,,,2,Metabolomics,5337,yRL7-255,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5307,yRL7-255,None,F,,,,2,Metabolomics,5337,yRL7-255,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.87028
